"tBodyAcc-correlation()-X,Y",tGravityAcc-mean()-X,tGravityAcc-max()-Y,tGravityAcc-max()-Z,tGravityAcc-min()-X,tGravityAcc-min()-Y,tGravityAcc-min()-Z,tGravityAcc-energy()-Y,"tGravityAcc-arCoeff()-X,3","tGravityAcc-arCoeff()-Y,3","tGravityAcc-arCoeff()-Z,2","tGravityAcc-arCoeff()-Z,4",tBodyGyro-max()-X,tBodyGyro-min()-X,"tBodyGyro-correlation()-Y,Z",tBodyAccMag-arCoeff()1,"fBodyAcc-bandsEnergy()-1,8","fBodyAccJerk-bandsEnergy()-1,24",fBodyGyro-maxInds-X,fBodyGyro-maxInds-Z,fBodyAccMag-std(),fBodyAccMag-energy(),"angle(Y,gravityMean)"
-0.15586174,-0.33123871,0.85584321,0.3690866,-0.28326589,0.91926601,0.38157321,0.64858586,-0.3792809,-0.15819633,0.33834542,0.34964998,-0.88482321,0.84287352,0.11718705,0.097164844,-0.99998781,-0.99998328,-1.0,-0.44827586,-0.99575984,-0.99994346,-0.73014679
-0.20861131,-0.33130913,0.85553938,0.37009982,-0.28377089,0.91928181,0.3814822,0.64941923,-0.37856046,-0.16436998,0.30498405,0.31138647,-0.88414269,0.84287352,0.20523088,0.21739722,-0.99998055,-0.9999552,-1.0,-1.0,-0.99535871,-0.99994885,-0.73014276
-0.17524538,-0.33180413,0.8557941,0.37030423,-0.28377089,0.91983872,0.3814822,0.6498023,-0.26255804,-0.10696822,0.28687742,0.28501493,-0.88414269,0.84410168,0.12915742,0.42393401,-0.99999105,-0.999957,-1.0,-0.5862069,-0.99677486,-0.99995266,-0.72978373
-0.028890812,0.95730895,-0.24623657,-0.032877812,0.966359,-0.25339132,-0.057110199,-0.88934769,-0.68696076,-0.16473354,0.46035146,0.49793423,-0.12613623,0.38875074,0.22009255,-0.16800918,-0.70283287,-0.68363462,-0.93333333,-0.72413793,-0.40751143,-0.69258779,0.25814045
-0.04845566,0.95198985,-0.28136141,-0.032877812,0.966359,-0.25339132,-0.042187622,-0.87202525,-0.56223677,-0.12172973,0.36846702,0.42947375,-0.15183162,0.3292115,0.16947799,-0.13061813,-0.68320947,-0.7053187,-0.93333333,-0.72413793,-0.3828555,-0.65592958,0.27113791
-0.064219393,0.95542563,-0.2884132,-0.020292438,0.9714813,-0.24816505,-0.042187622,-0.87518128,-0.48966439,0.085220385,0.43091764,0.50001255,-0.15183162,0.19145477,0.15071066,-0.10738693,-0.72467548,-0.78631096,-0.93333333,-0.72413793,-0.41625465,-0.65928425,0.26870455
-0.050620041,0.95769826,-0.2884132,-0.016628682,0.97150521,-0.25055816,-0.038014037,-0.87344889,-0.65503414,-0.10191506,0.45762729,0.50597876,-0.15949141,0.19145477,0.21294398,-0.069400986,-0.74415197,-0.77298537,-0.93333333,-0.5862069,-0.43465719,-0.72686993,0.26963784
-0.15171165,0.94804902,-0.29141083,-0.016291002,0.94595761,-0.25261085,-0.01310776,-0.86802988,-0.71747364,-0.1134447,0.27722117,0.33647522,-0.25442777,0.31762043,0.27445502,-0.043111606,-0.7381201,-0.73595593,-0.93333333,-0.5862069,-0.45657431,-0.72310089,0.27435422
-0.18013878,0.93439626,-0.29388841,-0.016291002,0.94593487,-0.25261085,-0.018607195,-0.86819993,-0.72902777,-0.03908997,0.28565449,0.34205203,-0.25168004,0.30941005,0.24801997,-0.13129614,-0.72446457,-0.75121877,-0.93333333,-0.5862069,-0.4377251,-0.73766052,0.27588533
-0.099151592,0.93494854,-0.2836401,-0.017691666,0.94593487,-0.25196933,-0.019919103,-0.87477415,-0.66523532,-0.11826362,0.21931258,0.26508877,-0.25168004,0.30941005,0.25321451,-0.22304118,-0.6731284,-0.73904548,-0.93333333,-0.5862069,-0.40353113,-0.73041288,0.27141236
-0.12493317,0.94339482,-0.2836401,-0.023816653,0.95564401,-0.24702036,-0.031725281,-0.87767254,-0.71277423,-0.12952405,0.17978581,0.24047241,-0.26776486,0.31633085,0.2504168,-0.13212641,-0.61306711,-0.70400218,-0.93333333,-0.72413793,-0.32806546,-0.64334531,0.26846491
-0.1056069,0.94883192,-0.27587264,-0.030447484,0.96113426,-0.24702036,-0.031725281,-0.87757412,-0.68388308,-0.11355852,0.22016229,0.27889158,-0.16990439,0.27478286,0.25005278,-0.17532399,-0.65217368,-0.72784491,-0.93333333,-0.72413793,-0.36249851,-0.6553271,0.26785423
-0.055743376,0.9493663,-0.27587264,-0.030447484,0.96472381,-0.24404536,-0.030800751,-0.88456644,-0.66828417,-0.12967163,0.24344307,0.29446066,-0.12467882,0.27478286,0.24395887,-0.17804687,-0.68291663,-0.77981998,-0.93333333,-0.5862069,-0.44082937,-0.72564835,0.26300498
-0.064800084,0.94870618,-0.2761942,-0.031315756,0.96472381,-0.24802699,-0.030033885,-0.88296759,-0.67508577,-0.060190529,0.20152813,0.26696752,-0.12467882,0.29566043,0.25082717,-0.19994055,-0.68673095,-0.78800765,-0.93333333,-0.5862069,-0.43203341,-0.72117398,0.26418393
-0.10497407,0.9498149,-0.2855025,-0.032499021,0.96472932,-0.24802699,-0.030828118,-0.87491281,-0.5831938,-0.057633423,0.18934347,0.26243979,-0.1957567,0.11590815,0.25966868,-0.22849567,-0.7083262,-0.73268282,-0.93333333,-0.5862069,-0.45417242,-0.72586195,0.26955164
-0.098899178,0.95000795,-0.2790562,-0.032644113,0.96383869,-0.24779692,-0.042580144,-0.87778325,-0.71691709,-0.15055918,0.14837765,0.21259638,-0.1957567,0.085940526,0.22104584,-0.12747451,-0.7077832,-0.79553833,-0.93333333,-0.5862069,-0.42443892,-0.71687602,0.26755666
-0.017039877,0.9638192,-0.21483669,-0.028514877,0.96682511,-0.2586095,-0.034651869,-0.90707721,-0.77831977,-0.43382457,0.52155105,0.59330228,0.037648414,0.32290088,0.26979792,-0.33206184,-0.66775521,-0.74696644,-0.93333333,-0.5862069,-0.26112471,-0.59678717,0.2436906
-0.09647421,0.95643271,-0.23936194,-0.028514877,0.9709028,-0.25942203,-0.051680472,-0.87580902,-0.67380198,-0.32252427,0.43568407,0.48325442,-0.045730664,0.23738073,0.34840737,-0.23683584,-0.62991216,-0.6926094,-0.93333333,-0.5862069,-0.34444118,-0.63548575,0.26757824
-0.071386787,0.95388678,-0.28739757,-0.032672709,0.97051579,-0.25942203,-0.052017387,-0.86893825,-0.55491006,-0.14969548,0.53165655,0.60686662,-0.13228166,0.23738073,0.3849144,0.022538968,-0.60115793,-0.67561709,-0.93333333,-0.5862069,-0.40015582,-0.65542992,0.27284481
-0.1222587,0.94943008,-0.28739757,0.0042182075,0.96088935,-0.26010303,-0.052017387,-0.8687247,-0.65404616,-0.14098697,0.59858827,0.65189524,-0.217365,0.38237517,0.22844271,0.020691982,-0.65577411,-0.68146627,-0.93333333,-0.5862069,-0.39266734,-0.66363804,0.27363278
-0.19679423,0.94657915,-0.28296959,0.0085902491,0.96088935,-0.26010303,-0.023990694,-0.86847974,-0.65004956,-0.079433906,0.65943365,0.71651067,-0.17316989,0.22743217,0.23052879,-0.25640466,-0.68071663,-0.69048744,-0.93333333,-0.72413793,-0.37227921,-0.67161013,0.27416184
-0.20187399,0.94897024,-0.28296959,0.0085902491,0.96386885,-0.25095305,-0.019037158,-0.8756021,-0.54427071,-0.18318296,0.53218197,0.59690058,-0.17316989,0.22743217,0.31112741,-0.16963236,-0.64866361,-0.67651299,-0.93333333,-0.72413793,-0.38017442,-0.66417683,0.26925027
-0.16451807,0.95397788,-0.28813485,-0.0077436826,0.9663591,-0.24957229,-0.019037158,-0.87410755,-0.57314826,-0.1399604,0.41680496,0.48195262,-0.17965182,0.24359949,0.31563129,-0.10884172,-0.65116237,-0.68100989,-0.93333333,-0.5862069,-0.36535884,-0.66409058,0.2696662
-0.064077361,0.95936111,-0.28323218,-0.0056176496,0.96995095,-0.24932974,-0.014640261,-0.87695651,-0.64223007,-0.10241851,0.39000103,0.46602484,-0.088022895,0.24359949,0.26542709,-0.23623536,-0.60594919,-0.72064802,-0.93333333,-0.5862069,-0.35838168,-0.68240378,0.26715508
-0.036874195,0.95703256,-0.2811227,-0.0047182614,0.96685536,-0.23934083,-0.0025024298,-0.88300454,-0.7357783,-0.066525639,0.17246606,0.24081858,-0.088022895,0.25018463,0.22550595,-0.33519947,-0.61279324,-0.7723151,-0.93333333,-0.72413793,-0.37030035,-0.69682893,0.26335452
-0.048206124,0.94816291,-0.2811227,-0.0047182614,0.9603664,-0.24344911,-0.017824864,-0.88135729,-0.72086871,-0.048847101,0.2692517,0.3319242,-0.1796083,0.18906341,0.21289619,-0.16982327,-0.72837473,-0.81133754,-0.93333333,-0.5862069,-0.42097327,-0.70478927,0.26546445
-0.038928046,0.9278629,-0.27861398,-0.0030710877,0.9315297,-0.32745878,-0.032989519,-0.83316231,-0.74457488,-0.41054077,0.6406183,0.67533969,0.29717016,0.19125209,0.26607285,-0.23720027,-0.81662524,-0.81887209,-0.93333333,-0.72413793,-0.51201952,-0.78833161,0.29632501
-0.16927736,0.91694761,-0.22739788,0.052884643,0.91794992,-0.202541,0.046247598,-0.92233467,-0.72514427,-0.25498538,0.15931961,0.23024975,-0.42176824,0.48328827,-0.15808938,-0.22746654,-0.49243983,-0.41581844,-0.93333333,-0.72413793,-0.15340029,-0.42771678,0.23682121
-0.21417755,0.92989378,-0.22243021,0.052884643,0.91794992,-0.202541,0.029787922,-0.92018107,-0.67550502,-0.2543386,0.17822284,0.23971804,-0.34611119,0.077304112,-0.20722729,-0.24698388,-0.62028047,-0.49557656,-1.0,-0.72413793,-0.15583298,-0.47651398,0.237447
-0.3438282,0.94928294,-0.2213485,0.046455713,0.95470034,-0.19769822,0.018017514,-0.9281162,-0.65661642,-0.30144056,0.23214815,0.33142111,-0.20365235,0.077304112,-0.069554774,-0.32354564,-0.62129362,-0.44655475,-1.0,-0.93103448,-0.046598696,-0.3120429,0.22868534
-0.38067231,0.94667298,-0.2213485,0.019577952,0.95005823,-0.21104716,0.018017514,-0.91961515,-0.71703858,-0.3404262,0.14155317,0.26123,-0.20365235,0.30958447,-0.058701453,-0.31349845,-0.4944689,-0.4835002,-1.0,-0.72413793,-0.022069287,-0.29912508,0.23608028
-0.19460783,0.95366181,-0.23678836,0.015982045,0.95005823,-0.21498841,-0.017403488,-0.91146395,-0.68037682,-0.35324547,0.1678876,0.25293425,-0.21428413,-0.049786409,-0.18294512,-0.1513284,-0.66149664,-0.55645448,-1.0,-0.5862069,-0.15625488,-0.37699078,0.2424998
-0.15852852,0.94430729,-0.23678836,0.015940747,0.93233839,-0.23356094,-0.021110943,-0.90214822,-0.66619836,-0.35134962,0.17509539,0.24835721,-0.23092302,-0.049786409,-0.15733079,-0.079500745,-0.63855391,-0.56834154,-1.0,-0.93103448,-0.16326221,-0.39751103,0.25041
-0.26037713,0.92652446,-0.25382549,0.035221987,0.93233839,-0.23356094,-0.021110943,-0.89686864,-0.69471039,-0.3127529,0.41207042,0.49428557,-0.25974945,0.59174968,-0.053827472,-0.12353376,-0.56457326,-0.584298,-0.6,-0.72413793,-0.25922414,-0.51896103,0.25663027
-0.33020364,0.92233952,-0.25526506,0.03993632,0.92105656,-0.21067327,-0.0148684,-0.90733624,-0.64343104,-0.082795345,0.21468499,0.31464477,-0.33245682,0.14087218,-0.077123941,0.04217451,-0.31462977,0.13307182,-0.13333333,-0.65517241,-0.1228847,-0.2215836,0.24910596
-0.25471685,0.93637586,-0.22603332,-0.0011755599,0.94440825,-0.21613921,-0.035402348,-0.91066895,-0.68852551,-0.34625394,0.20759351,0.26703382,-0.37891266,-0.021873655,-0.14613955,-0.16862361,-0.48504325,-0.31147465,-1.0,-0.72413793,-0.064721067,-0.26889551,0.24469856
-0.29549099,0.95226066,-0.24155786,-0.0011755599,0.94460211,-0.22297284,-0.054809491,-0.90574336,-0.63306465,-0.3211476,0.041481358,0.11623686,-0.1045389,-0.021873655,-0.16375889,0.057362056,-0.51525811,-0.17564617,-1.0,-0.72413793,-0.066703886,-0.24382696,0.24705898
-0.31983223,0.95294056,-0.24195051,0.010331329,0.95449319,-0.22343821,-0.054809491,-0.90257737,-0.6336845,-0.24061051,0.10722951,0.23713214,-0.1045389,0.47725329,-0.15080994,0.16974361,-0.46646569,-0.22621639,-0.13333333,-0.86206897,-0.21885332,-0.48034257,0.24944634
-0.255548,0.93430161,-0.20984874,0.03023941,0.94321095,-0.20807558,-0.11567675,-0.93585985,-0.6072934,-0.42039173,0.21749083,0.27113632,-0.13188341,0.61750015,-0.2301851,0.1480428,-0.55402458,-0.23151042,-0.13333333,-0.86206897,-0.28736057,-0.52441147,0.22259199
-0.39722582,0.93575128,-0.20984874,0.03023941,0.94067214,-0.17424017,-0.015138773,-0.93969195,-0.67248505,-0.19086471,0.22613763,0.30838135,-0.24245566,-0.012151736,-0.25297321,0.06533111,-0.58000721,-0.40172342,-1.0,-0.72413793,-0.28148075,-0.51508064,0.21907044
-0.41270994,0.94365319,-0.21574353,0.02658482,0.94067214,-0.19209959,-0.031520132,-0.93404168,-0.706399,-0.35517789,0.37516133,0.46671677,-0.41559192,-0.012151736,-0.1773211,-0.1064878,-0.43080908,-0.47366275,-1.0,-0.93103448,-0.15414965,-0.40097755,0.22381379
-0.32245555,0.96255732,-0.21574353,0.0051238189,0.96632182,-0.19785688,-0.031520132,-0.92794717,-0.52108463,-0.11681038,0.079988765,0.18969811,-0.19034262,0.074189018,-0.15944989,0.081965148,-0.5419286,-0.31430651,-1.0,-0.86206897,-0.068356562,-0.17439701,0.22764503
-0.36592568,0.95292892,-0.22237935,0.0051238189,0.9361741,-0.19785688,-0.011237202,-0.92856878,-0.63393988,-0.030240989,-0.01362787,0.10201489,-0.11945085,0.074189018,-0.13030789,0.11933446,-0.62158825,-0.36252787,-1.0,-0.93103448,-0.15614852,-0.26252471,0.22801226
-0.18901664,0.92546225,-0.22246656,0.014638978,0.92627692,-0.18621784,-0.011237202,-0.92931068,-0.66287931,-0.2971974,0.20412186,0.32119649,-0.098406323,0.60127228,-0.21885764,-0.0043141613,-0.60567179,-0.38788384,-1.0,-0.72413793,-0.35224751,-0.5900498,0.22994864
-0.15532761,0.9357858,-0.2190933,0.021279169,0.92627692,-0.18621784,-0.0011527123,-0.93076105,-0.6983025,-0.32206778,0.25781463,0.34155224,-0.098406323,0.69625656,-0.24628922,-0.094864283,-0.65870324,-0.52070875,-1.0,-0.65517241,-0.37893754,-0.58793322,0.22762887
-0.24276601,0.94062417,-0.28446563,0.058593501,0.92792194,-0.27477358,-0.032684234,-0.86386306,-0.79958371,-0.498357,0.81296052,0.86863881,0.090968186,0.65493767,0.32866695,-0.11762561,-0.62440661,-0.77369209,-0.93333333,-0.93103448,-0.54317041,-0.79527651,0.27778543
-0.33032025,0.91412717,-0.2992369,0.047395016,0.90830195,-0.30695529,-0.025571125,-0.83574456,-0.76327941,-0.55757971,0.75782018,0.82481067,-0.084634561,0.72123875,0.3659018,-0.11841023,-0.70306779,-0.7391112,-0.93333333,-0.93103448,-0.4980574,-0.76385259,0.29803999
-0.32385809,0.90922037,-0.32580075,-0.0079345435,0.90830195,-0.31690325,-0.025571125,-0.80815395,-0.76950218,-0.5724241,0.63948306,0.69785327,-0.0096042701,0.74090717,0.27080703,-0.051739635,-0.64936037,-0.7294424,-0.6,-0.93103448,-0.41679694,-0.71960972,0.31441343
-0.27261544,0.913765,-0.34387136,-0.0013375254,0.92093192,-0.31690325,-0.015880059,-0.80761963,-0.73521375,-0.43298628,0.58448231,0.63090713,-0.0096042701,0.47463943,0.2722056,-0.0020307873,-0.55463598,-0.71226882,-1.0,-0.93103448,-0.46447341,-0.72468843,0.31411929
-0.1681566,0.90690319,-0.34387136,-0.0013375254,0.91908653,-0.32563703,-0.0032280368,-0.80860066,-0.6747481,-0.43091935,0.46101893,0.53060741,0.31162247,0.38873585,0.38217074,-0.084190901,-0.58312371,-0.72175686,-0.93333333,-0.93103448,-0.43713022,-0.70519623,0.31458744
-0.18093547,0.91373393,-0.34438999,0.0069611592,0.91908653,-0.32563703,-0.0032280368,-0.80434564,-0.75561097,-0.49051819,0.50933439,0.57764003,0.31162247,0.38873585,0.43247156,-0.15270003,-0.60185926,-0.74636875,-1.0,-0.93103448,-0.45683203,-0.71758927,0.31580558
-0.31686537,0.9098421,-0.34411546,0.0069611592,0.90517373,-0.32456591,-0.030804762,-0.80594838,-0.80435074,-0.50204872,0.64711693,0.69723592,-0.50052329,0.42085372,0.48155532,-0.3482849,-0.59173085,-0.74062709,-0.93333333,-0.86206897,-0.38201785,-0.71551571,0.3155784
-0.22337302,0.94217161,-0.29076724,0.077385102,0.92546606,-0.30525706,-0.060343581,-0.85268947,-0.76172078,-0.4056925,0.81257351,0.85874526,0.13412525,0.61781469,0.47759207,0.03630543,-0.5379229,-0.63869742,-0.86666667,-0.86206897,-0.46944425,-0.71593897,0.28418805
-0.11203531,0.91186786,-0.30340239,0.061745892,0.90462506,-0.31523968,-0.041099207,-0.8174635,-0.73830507,-0.4654966,0.7823564,0.84391007,-0.083480375,0.53593845,0.46060062,0.034747125,-0.63227185,-0.69021696,-0.93333333,-0.93103448,-0.47558368,-0.70230043,0.30875563
-0.12638449,0.89150615,-0.32699792,-0.010542554,0.89524547,-0.31523968,-0.041099207,-0.81316438,-0.7681635,-0.46832916,0.70901483,0.76238614,-0.048393441,0.53593845,0.35865673,-0.20456009,-0.55145902,-0.73151919,-1.0,-0.93103448,-0.38558063,-0.71210341,0.31420478
-0.23287157,0.90630104,-0.30928507,-0.010145164,0.89524547,-0.3032433,-0.030058047,-0.83875844,-0.75518175,-0.46277462,0.69427479,0.74355371,-0.048393441,0.3988095,0.44156193,0.036772349,-0.5679265,-0.69462745,-1.0,-0.93103448,-0.41465537,-0.71496261,0.29758703
-0.1310864,0.91208994,-0.30928507,-0.010145164,0.90321144,-0.3110727,-0.021508482,-0.83622935,-0.71166287,-0.46527238,0.61628241,0.66219578,0.21962864,0.3988095,0.4866045,0.054609101,-0.68199073,-0.73544782,-0.93333333,-0.93103448,-0.42138095,-0.71687898,0.29811399
-0.11094014,0.90350529,-0.31710987,0.0029178242,0.90321144,-0.3110727,-0.021508482,-0.82559472,-0.69218638,-0.49084176,0.5567268,0.59207413,0.21962864,0.25852575,0.45314519,0.014218461,-0.68553557,-0.7253774,-1.0,-0.93103448,-0.37282856,-0.70079785,0.30561131
-0.23253442,0.90786119,-0.32664972,0.0029178242,0.91762479,-0.30313905,-0.03187807,-0.82639317,-0.66537435,-0.41991235,0.63348534,0.68073735,-0.32185052,0.25852575,0.49835726,0.17052856,-0.6580637,-0.71631472,-1.0,-0.93103448,-0.4375779,-0.70170903,0.30467579
-0.26770233,0.94689671,-0.28087747,0.035749012,0.93881128,-0.28195981,-0.0708516,-0.85703198,-0.72917442,-0.48809703,0.81257569,0.86054415,0.10807522,0.61578055,0.43625808,-0.015623748,-0.52344071,-0.58973914,-0.93333333,-0.93103448,-0.34073961,-0.65858772,0.28102418
-0.30604563,0.91814694,-0.30853047,0.035749012,0.89637731,-0.30121848,-0.030665079,-0.8281305,-0.76250306,-0.4803727,0.74282051,0.79436498,0.040971287,0.61578055,0.40420831,0.0057537999,-0.50142026,-0.55731199,-0.93333333,-0.93103448,-0.3205174,-0.62008371,0.30218439
-0.14649167,0.88510984,-0.3235655,0.038139101,0.88222186,-0.30121848,-0.030665079,-0.82405267,-0.71772173,-0.49799879,0.75530495,0.80940988,0.040971287,0.62114025,0.27151594,0.11304573,-0.51053513,-0.55226752,-1.0,-0.93103448,-0.36744712,-0.66356969,0.30927844
-0.17428401,0.88543534,-0.32346966,0.040067344,0.88222186,-0.30112962,-0.0093689081,-0.83154943,-0.64097038,-0.38096065,0.73010017,0.78113291,0.032511136,0.54961859,0.43353238,0.14126048,-0.55025788,-0.46831018,-1.0,-0.93103448,-0.32690826,-0.59503434,0.3048953
-0.26554008,0.90243826,-0.32346966,0.040067344,0.89364969,-0.32419308,0.015030077,-0.81397563,-0.67454121,-0.32732862,0.63163349,0.67505373,0.15862284,0.54961859,0.52991962,0.063910958,-0.64488415,-0.61691338,-1.0,-0.93103448,-0.30699365,-0.55751942,0.31204404
-0.22683068,0.90085716,-0.32035673,0.023306364,0.90187393,-0.32419308,-0.018919719,-0.81032679,-0.75426486,-0.37849186,0.67236831,0.71798261,0.15862284,0.26206651,0.44283433,0.031690139,-0.66719344,-0.76672646,-1.0,-0.93103448,-0.40824597,-0.67117854,0.31438977
-0.39602707,0.90222833,-0.3193423,0.0019480727,0.91101995,-0.30893287,-0.021514213,-0.83007272,-0.63913923,-0.37444759,0.60843915,0.66345192,-0.30700162,0.24273297,0.53387302,0.01129706,-0.67547945,-0.65639828,-0.93333333,-0.93103448,-0.43635952,-0.68037771,0.30333437
0.77746442,0.97481565,-0.0023153423,-0.028109493,0.88783472,-0.197431,-0.26381058,-0.98885049,-0.84140038,-0.97804858,0.96403937,0.97053474,-0.72091776,0.80554042,-0.55925814,-0.069689677,-0.99598244,-0.99607711,-0.8,-1.0,-0.52130193,-0.88143902,0.10774334
0.531808,0.9798308,-0.0023153423,-0.028109493,0.98951434,0.003383454,-0.10336024,-0.99872573,-0.82266185,-0.85172495,0.97666904,0.98619233,-0.80611592,0.80554042,-0.94515431,-0.26909918,-0.99953476,-0.99984218,-0.86666667,-1.0,-0.85315404,-0.98879273,0.084536715
0.30236044,0.97181667,-0.030369167,-0.039946989,0.98951434,0.003383454,-0.083612327,-0.99996019,-0.86673712,-0.87713339,0.9506424,0.94924354,-0.82451213,0.83634843,-0.85417649,-0.52451206,-0.99997477,-0.99995612,-1.0,-1.0,-0.93958604,-0.99735405,0.09677408
0.038477377,0.97272444,-0.044903501,-0.091970313,0.99174895,0.0027138758,-0.09099692,-0.99997719,-0.40145668,-0.46741816,0.82686807,0.83324025,-0.87885495,0.83634843,-0.38206576,-0.10523634,-0.99998883,-0.99995472,-1.0,-0.93103448,-0.97208431,-0.99938234,0.098166605
0.0024909263,0.97254016,-0.046142028,-0.094828575,0.99198676,0.0026321178,-0.09099692,-0.99994271,-0.37678296,-0.21988139,0.67950147,0.67859942,-0.8839745,0.83973862,-0.24640643,0.33439902,-0.99998904,-0.99997105,-0.93333333,-1.0,-0.98983342,-0.9998413,0.099895644
-0.0082863514,0.97230985,-0.050064954,-0.095727206,0.99173673,0.0026321178,-0.089926443,-0.99993103,-0.37332265,-0.21116195,0.38130774,0.39118439,-0.8862139,0.8409715,-0.24050606,0.23005529,-0.99999053,-0.99999049,-1.0,-1.0,-0.99493058,-0.99992479,0.10039278
-0.13753027,0.97242176,-0.048363842,-0.093771927,0.99173673,0.0029666824,-0.085390673,-0.99995258,-0.34962805,-0.081884031,0.44289961,0.46540971,-0.88531043,0.84306979,0.19434805,0.152225,-0.99999418,-0.99998438,-0.6,-0.93103448,-0.99616527,-0.99995063,0.099648923
0.093559955,0.97302043,-0.047637913,-0.092194962,0.9921224,0.0039725646,-0.085049589,-0.99997671,-0.41041762,-0.34366683,0.32366099,0.36558663,-0.88531043,0.84306979,-0.67720353,0.34721612,-0.99999147,-0.99998777,-0.6,-0.93103448,-0.99610447,-0.99992951,0.09866973
0.00019272645,0.97294011,-0.047637543,-0.092194962,0.99237671,0.0026071342,-0.09021421,-0.99997556,-0.43431737,-0.19371029,0.22195722,0.21219988,-0.88449137,0.84366431,-0.81554629,0.24450742,-0.99999466,-0.99999041,-0.86666667,-1.0,-0.98258283,-0.99971268,0.098667697
-0.038771044,0.97248663,-0.047637543,-0.092238379,0.99201458,0.00062405076,-0.097474469,-0.99992251,-0.3223534,-0.28905039,0.23118736,0.21712656,-0.88366372,0.84261998,-0.66758687,0.1634721,-0.99999931,-0.99998489,-0.86666667,-1.0,-0.98517317,-0.99975959,0.10038279
-0.042480683,0.97206278,-0.049896539,-0.099426198,0.99171125,0.00062405076,-0.097474469,-0.99990237,-0.36043073,-0.33857577,-0.052025842,0.069199659,-0.88366372,0.84215848,-0.44886315,0.22491841,-0.99999647,-0.99998667,-0.86666667,-1.0,-0.98920903,-0.99982654,0.10109803
-0.098616101,0.97221292,-0.049822203,-0.099124941,0.99171125,0.0012553733,-0.096676041,-0.99993817,-0.46964272,-0.22471089,0.097869026,0.087868225,-0.88156734,0.84215848,-0.3678813,0.18168425,-0.99999717,-0.99999583,-0.86666667,-1.0,-0.99148478,-0.99987481,0.10013963
-0.10548729,0.97271867,-0.047870997,-0.099124941,0.99190418,0.0036924742,-0.091827284,-0.99995958,-0.35442071,-0.26057731,0.085835493,0.088782058,-0.88156734,0.84481265,-0.52661906,0.39654639,-0.99999442,-0.99998111,-0.8,-1.0,-0.9951844,-0.99992735,0.099406334
-0.15662493,0.97240935,-0.047819041,-0.099140619,0.99156424,0.0038499449,-0.091827284,-0.99997292,-0.36135751,-0.20071506,0.063234092,0.065791141,-0.88306051,0.84409826,-0.56394062,0.51039838,-0.99999393,-0.99996798,-0.86666667,-1.0,-0.99541166,-0.99993405,0.098850505
-0.12898398,0.97192376,-0.047819041,-0.099140619,0.99156424,0.0041923015,-0.091411807,-0.99996767,-0.51143253,-0.12236295,0.35153314,0.35094193,-0.88488716,0.84409826,-0.55400112,0.28120382,-0.9999953,-0.99998909,-1.0,-1.0,-0.99400868,-0.9999387,0.099085521
